Id,Action
1,0.9372471272433629
2,0.9431522243728258
3,0.9584214950848046
4,0.9431522243728258
5,0.9706203135906647
6,0.9431522243728258
7,0.9706203135906647
8,0.9973844667502223
9,0.9278066984563914
10,0.9366111729106698
11,0.8999179826062753
12,0.9589592962282038
13,0.9278066984563914
14,0.9278066984563914
15,0.9431522243728258
16,0.9584214950848046
17,0.9278066984563914
18,0.8999179826062753
19,0.9706203135906647
20,0.9431522243728258
21,0.9951847063521962
22,0.9466403119301018
23,0.9278066984563914
24,0.8744552825615526
25,0.9278066984563914
26,0.9431522243728258
27,0.9278066984563914
28,0.8744552825615526
29,0.9584214950848046
30,0.9278066984563914
31,0.9701173212740914
32,0.9584214950848046
33,0.9706203135906647
34,0.9706203135906647
35,0.9701173212740914
36,0.9278066984563914
37,0.9706203135906647
38,0.9953184810095728
39,0.9278066984563914
40,0.9278066984563914
41,0.9278066984563914
42,0.9431522243728258
43,0.9372471272433629
44,0.98159949035987
45,0.9535508388668389
46,0.9651013318158206
47,0.9431522243728258
48,0.9372471272433629
49,0.9979717281480712
50,0.9278066984563914
51,0.9476438741988076
52,0.9589592962282038
53,0.9589592962282038
54,0.9278066984563914
55,0.9431522243728258
56,0.9372471272433629
57,0.98159949035987
58,0.9584214950848046
59,0.9278066984563914
60,0.9431522243728258
61,0.9431522243728258
62,0.9913961390555182
63,0.9278066984563914
64,0.9706203135906647
65,0.9947463784222544
66,0.9431522243728258
67,0.9278066984563914
68,0.9431522243728258
69,0.9471046855710288
70,0.9278066984563914
71,0.9584214950848046
72,0.9431522243728258
73,0.9278066984563914
74,0.9789600031053234
75,0.9431522243728258
76,0.9278066984563914
77,0.9584214950848046
78,0.9706203135906647
79,0.9431522243728258
80,0.8744552825615526
81,0.9431522243728258
82,0.8999179826062753
83,0.9278066984563914
84,0.9706203135906647
85,0.9431522243728258
86,0.9372471272433629
87,0.9431522243728258
88,0.9610114149242794
89,0.9584214950848046
90,0.9278066984563914
91,0.9584214950848046
92,0.9431522243728258
93,0.9706203135906647
94,0.8999179826062753
95,0.9366111729106698
96,0.9278066984563914
97,0.8999179826062753
98,0.9278066984563914
99,0.9431522243728258
100,0.9196503755376668
101,0.9152271254421038
102,0.9431522243728258
103,0.8999179826062753
104,0.9278066984563914
105,0.9466403119301018
106,0.9466403119301018
107,0.9431522243728258
108,0.925887417958245
109,0.9431522243728258
110,0.8744552825615526
111,0.8999179826062753
112,0.9431522243728258
113,0.8999179826062753
114,0.9431522243728258
115,0.9431522243728258
116,0.9701173212740914
117,0.9701173212740914
118,0.9431522243728258
119,0.9466403119301018
120,0.9431522243728258
121,0.9278066984563914
122,0.9706203135906647
123,0.9278066984563914
124,0.9431522243728258
125,0.9431522243728258
126,0.9366111729106698
127,0.9431522243728258
128,0.9278066984563914
129,0.9278066984563914
130,0.9278066984563914
131,0.9706203135906647
132,0.9674717357045557
133,0.8999179826062753
134,0.9278066984563914
135,0.9431522243728258
136,0.9471046855710288
137,0.9789600031053234
138,0.9706203135906647
139,0.9278066984563914
140,0.9584214950848046
141,0.9933222736740035
142,0.9278066984563914
143,0.9706203135906647
144,0.9278066984563914
145,0.9431522243728258
146,0.9278066984563914
147,0.9431522243728258
148,0.9366111729106698
149,0.9584214950848046
150,0.9431522243728258
151,0.9431522243728258
152,0.9706203135906647
153,0.9706203135906647
154,0.925887417958245
155,0.8744552825615526
156,0.9471046855710288
157,0.9431522243728258
158,0.9431522243728258
159,0.9431522243728258
160,0.9584214950848046
161,0.9431522243728258
162,0.9431522243728258
163,0.9278066984563914
164,0.8999179826062753
165,0.9278066984563914
166,0.9431522243728258
167,0.925887417958245
168,0.925887417958245
169,0.9674717357045557
170,0.9278066984563914
171,0.9431522243728258
172,0.9278066984563914
173,0.9584214950848046
174,0.9431522243728258
175,0.9431522243728258
176,0.9706203135906647
177,0.9372471272433629
178,0.9431522243728258
179,0.9933222736740035
180,0.9431522243728258
181,0.9278066984563914
182,0.9278066984563914
183,0.9278066984563914
184,0.9431522243728258
185,0.9431522243728258
186,0.9746166628105878
187,0.9584214950848046
188,0.9372471272433629
189,0.9706203135906647
190,0.9706203135906647
191,0.9431522243728258
192,0.9278066984563914
193,0.9706203135906647
194,0.9196503755376668
195,0.9431522243728258
196,0.9431522243728258
197,0.9431522243728258
198,0.9589592962282038
199,0.9431522243728258
200,0.8999179826062753
201,0.9278066984563914
202,0.9278066984563914
203,0.9278066984563914
204,0.925887417958245
205,0.9278066984563914
206,0.9431522243728258
207,0.9589592962282038
208,0.8999179826062753
209,0.9372471272433629
210,0.9706203135906647
211,0.9584214950848046
212,0.9278066984563914
213,0.9278066984563914
214,0.9706203135906647
215,0.925887417958245
216,0.9471046855710288
217,0.9366111729106698
218,0.9584214950848046
219,0.9431522243728258
220,0.9589592962282038
221,0.9278066984563914
222,0.9584214950848046
223,0.9278066984563914
224,0.9278066984563914
225,0.9706203135906647
226,0.9471046855710288
227,0.9278066984563914
228,0.9589592962282038
229,0.9584214950848046
230,0.9746166628105878
231,0.8999179826062753
232,0.9466403119301018
233,0.9431522243728258
234,0.9431522243728258
235,0.9471046855710288
236,0.9278066984563914
237,0.8999179826062753
238,0.9789600031053234
239,0.8999179826062753
240,0.9701173212740914
241,0.9278066984563914
242,0.9372471272433629
243,0.9278066984563914
244,0.925887417958245
245,0.9278066984563914
246,0.9974196544474125
247,0.9476438741988076
248,0.9431522243728258
249,0.9431522243728258
250,0.9746166628105878
251,0.9431522243728258
252,0.9278066984563914
253,0.9278066984563914
254,0.9278066984563914
255,0.9278066984563914
256,0.9278066984563914
257,0.9431522243728258
258,0.9278066984563914
259,0.9431522243728258
260,0.9706203135906647
261,0.9431522243728258
262,0.9278066984563914
263,0.9278066984563914
264,0.9431522243728258
265,0.9278066984563914
266,0.8999179826062753
267,0.9701173212740914
268,0.9431522243728258
269,0.9431522243728258
270,0.9589592962282038
271,0.9701173212740914
272,0.9278066984563914
273,0.9706203135906647
274,0.9431522243728258
275,0.9706203135906647
276,0.9431522243728258
277,0.9278066984563914
278,0.9278066984563914
279,0.9278066984563914
280,0.925887417958245
281,0.9706203135906647
282,0.9431522243728258
283,0.9278066984563914
284,0.9471046855710288
285,0.9431522243728258
286,0.9706203135906647
287,0.9963697416384827
288,0.9431522243728258
289,0.9278066984563914
290,0.9278066984563914
291,0.9278066984563914
292,0.9584214950848046
293,0.9584214950848046
294,0.9584214950848046
295,0.9466403119301018
296,0.8999179826062753
297,0.9278066984563914
298,0.9466403119301018
299,0.8999179826062753
300,0.9431522243728258
301,0.9278066984563914
302,0.9431522243728258
303,0.9366111729106698
304,0.8999179826062753
305,0.9584214950848046
306,0.925887417958245
307,0.9431522243728258
308,0.9953184810095728
309,0.9651013318158206
310,0.9431522243728258
311,0.9278066984563914
312,0.9278066984563914
313,0.8999179826062753
314,0.9278066984563914
315,0.9278066984563914
316,0.9706203135906647
317,0.9431522243728258
318,0.9476438741988076
319,0.8999179826062753
320,0.9589592962282038
321,0.9431522243728258
322,0.8999179826062753
323,0.9431522243728258
324,0.9431522243728258
325,0.9431522243728258
326,0.9278066984563914
327,0.9963697416384827
328,0.9589592962282038
329,0.9431522243728258
330,0.9589592962282038
331,0.9431522243728258
332,0.9196503755376668
333,0.9651013318158206
334,0.9278066984563914
335,0.9584214950848046
336,0.8999179826062753
337,0.9278066984563914
338,0.9431522243728258
339,0.9535508388668389
340,0.9278066984563914
341,0.9476438741988076
342,0.9789600031053234
343,0.9278066984563914
344,0.9431522243728258
345,0.9963697416384827
346,0.9610114149242794
347,0.9431522243728258
348,0.9372471272433629
349,0.9706203135906647
350,0.9431522243728258
351,0.9431522243728258
352,0.9988681496371058
