Id,Action
1,0.7941435728788161
2,0.999747104580909
3,0.9991687988844674
4,0.9834372762390151
5,0.9996398671960999
6,0.9986656019350054
7,0.9104505737642038
8,0.9998118246962228
9,0.9044960834517074
10,0.9862923805636165
11,0.9804878737152884
12,0.9908461708650832
13,0.998029568702144
14,0.945820391052274
15,0.8012001272776647
16,0.9751739951982111
17,0.72317913724858085
18,0.9003143637245706
19,0.9993868428816007
20,0.998393013297433
21,0.9933895973737136
22,0.9980390839296234
23,0.99396644054812755
24,0.9943312228984835
25,0.9990806718266411
26,0.92793554775071585
27,0.9872231015486247
28,0.9670749653351198
29,0.9927819151558813
30,0.9675016573661072
31,0.9980789962790226
32,0.9898792898845689
33,0.9780308752823584
34,0.9983127981459257
35,0.9919296373541051
36,0.9995485589819808
37,0.9857127112663108
38,0.9992970598411227
39,0.9872044419731371
40,0.9141487070980742
41,0.8441464729363433
42,0.9974832145435975
43,0.9925084434667819
44,0.9966985330164747
45,0.9965874023460419
46,0.9920572920889758
47,0.9998345265501684
48,0.9889649598925295
49,0.99945355395387
50,0.9873580500555227
51,0.8994299209208617
52,0.9956488109274123
53,0.9939717805584709
54,1
55,0.9939053941786855
56,0.9747836900206709
57,0.9883215925454034
58,0.9994320503764271
59,0.9922706830391073
60,0.9979804379691138
61,0.9994200111220837
62,0.988969838174362
63,0.9958054250839059
64,0.9990613163854256
65,0.9918505220376744
66,0.9855653281925805
67,0.9962157325691393
68,0.9997393722696788
69,0.9817425009550499
70,0.6119908389051213
71,0.9912747194781187
72,0.9985682814985155
73,0.9992595080762788
74,0.9983682442988218
75,0.99830922136462
76,0.9991535656550802
77,0.9970571729922024
78,0.9074966520580011
79,0.6586079221514116
80,0.9929335026786749
81,0.9997231933857401
82,0.9958621743859067
83,0.9940840752330491
84,0.9858628748985531
85,0.9901017137716511
86,0.9718663592148193
87,0.98255094887668315
88,0.996969737036128
89,0.9974636697659557
90,0.9157627167490914
91,0.9823981279837579
92,0.714533963914078
93,0.9883588709359687
94,0.965803994238761
95,0.9962775901843647
96,0.9969205405782652
97,0.6104076911537324
98,0.9761279757058859
99,0.9939539450640782
100,0.9993236564909077
101,0.985686609858298
102,0.3802701114424362
103,0.9956795464200179
104,0.9496094581486935
105,0.8122574849390789
106,0.993667986673746
107,0.9996441217445139
108,0.9911759127464695
109,0.9986776374745543
110,0.9975204623720864
111,0.8941958876426841
112,0.9955873892203266
113,0.9774987847853566
114,0.9953801151913717
115,0.994553180667924
116,0.9894224995411012
117,0.9407538655548524
118,0.9981912120458781
119,0.999415250075177
120,0.9957664260084168
121,0.8952525559990628
122,0.9962377040802355
123,0.9768720504816142
124,0.9889493825893663
125,0.9984960650641187
126,0.8885540539775713
127,0.8994692670828484
128,0.7559748345071614
129,0.9642589614364667
130,0.9822709937758719
131,0.9983586171094079
132,0.9985749957545006
133,0.9940612527062408
134,0.7361510315442648
135,0.9988357921236403
136,0.9656759693779114
137,0.9985297723133816
138,0.9621929792964597
139,0.8827165679772423
140,0.9998118246962228
141,0.9824491567424014
142,0.9777749869224686
143,0.9989735610033361
144,0.9995750724310362
145,0.9995255479995533
146,0.8269706210041935
147,0.8966425643879661
148,0.9126521260871581
149,0.9996298373941966
150,0.9966209268152043
151,0.999104669617148
152,0.89856432789397
153,0.9966777958798129
154,0.9698771859220238
155,0.9955550552750021
156,0.9453103545349724
157,0.9887746911319473
158,0.999652642484561
159,0.8326327979632983
160,0.9949330196888186
161,0.8735486355669382
162,0.9954809057071613
163,0.9983261202934749
164,0.9813106674887695
165,0.9977183523952903
166,0.9998948261160501
167,0.9551086994833385
168,0.9945586908804259
169,0.9965970247558679
170,0.9992628328608015
171,0.9986186305610051
172,0.9970454797454797
173,0.983227638078502
174,0.9835127993882923
175,0.996618533335351
176,0.9997247306125252
177,0.9103445194823303
178,0.9956621876683018
179,0.9943002096299289
180,0.9819635900471144
181,0.7453737666023207
182,0.9760453965732945
183,0.9374642464113937
184,0.9475633571344695
185,0.9982036323290977
186,0.9497812885024861
187,0.9972505478353945
188,0.9815718180390767
189,0.6420799772974304
190,0.9917863747278424
191,0.9998753915806528
192,0.9942148312854452
193,0.9989939494807042
194,0.9976835665105369
195,0.9834685791168853
196,0.9988407546657164
197,0.9881383903899833
198,0.9896413145347895
199,0.9994899993400694
200,0.8029884327956656
201,0.9918757281685827
202,0.9492858944295189
203,0.9778203681431024
204,0.9829215645598175
205,0.9972280701754386
206,0.985821091591584
207,0.9988277160436961
208,0.9840422618021619
209,0.8227249255540763
210,0.6492300146645373
211,0.9623221072337667
212,0.99950982430737
213,0.9999418032786885
214,0.996441392706162
215,0.9876801187515836
216,0.8896374224804152
217,0.9673389939982502
218,0.9989498101225521
219,0.9971657359638098
220,0.982329144991082
221,0.6899345083607483
222,0.9998670201211212
223,0.9997142857142857
224,0.9921207311440086
225,0.9816767430072177
226,0.857652326919951
227,0.9447129791219363
228,0.989794095968895
229,0.9998153323537874
230,0.9947977922734279
231,0.983393749950951
232,0.9567847480779746
233,0.9698952997537057
234,0.12945896411942878
235,0.9876819154857382
236,0.9406040618036503
237,0.9890876364962421
238,0.9797363133130631
239,0.9617097464206532
240,0.9963980109656315
241,0.9703414610978327
242,0.8758183676971177
243,0.26701996861627386
244,0.9841940265670776
245,0.9872684896840701
246,0.9942864838466945
247,0.982997238438838
248,0.9588775438154138
249,0.9910197177929443
250,0.9958322684715012
251,0.9988788454003376
252,0.9171364578104828
253,0.9998965517241379
254,0.999762828475872
255,0.9998924932304037
256,0.9786802310034953
257,0.9976744101334002
258,0.9089857590091865
259,0.9500039187454483
260,0.9990261660339719
261,0.9746236491460568
262,0.9889758391135509
263,0.9930518753841544
264,0.9990718848118375
265,0.9900904113180727
266,0.9933932291025224
267,0.9310280393311265
268,0.9992067483831605
269,0.9830912828592834
270,0.998322601760145
271,0.996152715268848
272,0.9210114694531576
273,0.9986949070046242
274,0.3962155898261542
275,0.9994636575422919
276,0.9492166149285252
277,0.9994033953589905
278,0.9998251231527093
279,0.9833600847005416
280,0.8879593497572719
281,0.9996650308888603
282,0.998845225368898
